precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,fecha_estandarizada,dias_transcurridos,meses_transcurridos,fecha_mas_actual,totales_desc,construidos_desc,precio_m2_terreno,precio_m2_construido,estacionamiento_desc,recamaras_desc,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado,tipo_lugar,Colonia_Estandarizada,codigo_postal,Status,id
5200000.0,MXN,CASA EN VENTA EN PORTOVELA RESIDENCIAL,120,138,2024-04-04,Casa,2,3,2,1,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-93c4198cb0ff-130a-2b0dc7af-bdd9-3bf7,wiggot poqbhtdcasa en venta prototipo amura totalmente amueblada dentro de fraccionamiento portovela la cual se encuentra lista para escriturarcasa modelo amura120 m2 de terreno 6m x 20m138 m2 de construcciondistribucion 3 recamaras y 1 estudio 2 banos y medio amplio espacio de sala comedor cocina con barra de granito  estacionamiento para 2 autos terraza cubierta en patio posterior cuarto de lavado patio posterior incluye aires acondicionados ventiladores de techo cocina integral con estufa y campana cristal templado en los banos closets tanque estacionario persianas ventiladores de techo centro de lavadoel fraccionamiento cuenta con acceso controla y seguridad las 24 horascasa club area de bronceado con alberca y jacuzzi zona de descanso y splash zone para los mas pequenos ademas la gran terraza cuenta con bar salas de estar y comedor al aire libre con terraza cubiertakids zone zona de juego pensado fortalecer el desarrollo saludable de nuestros ninos para que los mas pequenos del hogar puedan disfrutar jugar y aprender juegos interactivos arenero con daybeds y mucho masaire libre espacios al aire libre en un ambiente natural con trotapista y area de picnic ideal para que tu y tus mascotas puedan mantenerse felices y en forma en el doggie parkgimnacio completamente equipado y listo para ser usado espacio disenado para motivar la actividad fisica la salud y el ejerciciosquash y pin pong,,5200000.0,260626.0,2024-11-30,S1,2024-04-04,124,4,2024-08-08,,,43333.333333333336,37681.159420289856,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,2.5,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,137
3758000.0,MXN,DEPARTAMENTO EN VENTA EN MATIARI TONDOROQUE NAYAR,105,105,2023-07-05,Departamento,1,2,2,0,No,"Las Jarretaderas, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-aac41d3cacf6-261-846feed3-aad5-34a4,wiggot pmrulifmatiari residencial se ubica cerca de tondoroque a unos metros de la carr federal 200 con direccion de mezcales a bucerias a la altura de las bodegas el faromatiari residencial ofrece 13 torres de 3 niveles con 24 departamentos cada torre para un total de 312 departamentos con 3 diferentes prototipos de 1 2 y 3 recamaras las unidades se entregan equipadas con cocina integral con cubierta de granito parrilla electrica closet pisos de marmol y aires acondicionados tipo minisplit en recamaras y sala comedortipo a 7105 m de construccion con 946m de terraza1 recamara 1 bano sala comedor area de lavado y 1 estacionamientotipo b 10520m de construccion y 1690m de terraza2 recamaras 2 banos sala comedor area de lavado y 1 estacionamientotipo c 13976m de construccion y 2433m de terraza3 recamaras 3 banos sala comedor area de lavado y 1 estacionamientonuestros espacios buscan extender hogares funcionales sin perjudicar el medio ambiente que lo rodeanuestro compromiso es con tu bienestar y el de tu familia vivir en equilibrio dentro del corazon de la riviera nayarit es una realidad en matiari parque residencialla perdurabilidad y el bienestar son nuestros pilares construimos un parque habitacional con modelos de departamentos en armonia con la tranquilidad y la paz de las playas que rodean la zonaamenidadestranquilidad vigilancia las 24 hr del dia con control deingreso y salida circuito cerrado de vigilanciacasa club alberca y chapoteadero con calentador solararea de camastros mesas terraza y fire pit para tus eventosgimnacio caminadoras elipticas bicicletas universalmas de 100 m2 para tu entrenamiento asi como banos para hombre y mujerarea de administracion recepcion de paqueteria y correspondencia bodega de herramientas y equipo area deseparacion de basurarooftop area de pergolados area de asadores y banos en cada edificiocowork area de trabajo compartida con servicio de luz e internet ideal para trabajo remotoareas verdes mas de 10800 m2 que se extienden alrededor de nuestro parque habitacionalbussines centerubicado dentro de la casa clubcircuito de jogging con mas de 550 metros lineales de longitudpet friendly porque sabemos que son parte de la familianuestros espacios son 100 pet friendlyel precio corresponde a unidad 205 tipo b de la torre 8 en 3er nivel precio sujeto a disponibilidad renders,,3758000.0,188352.0,2024-11-30,A3,2023-07-05,398,13,2024-08-08,550.0,550.0,35790.47619047619,35790.47619047619,200.0,3.0,"{'completos': 0, 'medios': 0}",0,0,2.0,las jarretaderas,bahia de banderas,nayarit,,las jarretaderas,63735.0,Venta,138
4664000.0,MXN,Casa en venta Jarretaderas cerca de Nuevo Vallarta,105,150,2023-04-19,Casa,1,3,2,1,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-562ca936e563-9cd0-a906ca9c-be78-3d18,wiggot pzbpurncasa en venta dentro del fraccionamiento porto residencial el se ubica dentro de la localidad de jarretaderas nayarit a tan solo minutos del proyecto de grupo vidanta con sus parques tematicos y cerca de nuevo vallarta y magnificas playas asi como centros comerciales y restaurantesmodelo sole150m construccion 105m terreno3 recamaras  sala de tv 25 banoscochera para 2 autosamenidadessolo 43 casasterraza clubalbercaseguridad 24  7regimen de condominioinstalaciones ocultasvigilancia las 24 hrsporto residencial es un proyecto de tan solo 43 viviendas y 2 prototipos de casas los cuales se entregaran con cocina integral equipada con estufa y campana cristal templado en banos closets en las 2 recamaras secundarias y vestidor en la recamara principal boiler y cisterna con bomba sumergiblerenders ilustrativos casas no incluyen mueblesprecio corresponde a casa prototipo sole consultar disponibilidad entrega diciembre 2024,,4664000.0,233761.0,2024-11-30,S1,2023-04-19,475,15,2024-08-08,,,44419.04761904762,31093.333333333332,25.0,2.0,"{'completos': 0, 'medios': 0}",0,0,2.5,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,139
1215000.0,MXN,DEPARTAMENTO EN VENTA EN ZITADELA ZONA ALTAVELA,52,51,2023-04-19,Departamento,1,2,1,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-149ea4c19717-c94e-7b56b7f7-a984-32c7,wiggot po1hs0gzitadela es un proyecto de grupo gova una empresa local con un excelente historial de proyectos entre la zona de puerto vallarta y bahia de banderas una empresa que aseguramos tu inversion manteniendo el valor de una comunidad organizada con espacios amplios funcionales y atractivoszitadela se localiza en una zona altamente consolidada en la localidad de san clemente de lima a solo 5 kms del crucero mas importante de bahia de banderas carretera federal 200 y carretera a el colomoen dicha zona se cuenta con servicios hospitalarios y educativos asi como areas comerciales y tiendas de convenienciala ubicacion diseno y calidad son sus fortalezasgrandes espacios verdes con abundante vegetacion arborea endemica de la region hacen de zitadela una experiencia inolvidable con propuestas interactivas para todas las edades y todos los gustosproximamente con alberca y casa clubarea comunalbercachapoteaderoasadorbanossala al aire libreestacionamientoasoleaderoasoleadero humedoregaderas parque interactivo con opciones para ejercitarse y jugar a lo grandeoficinas administrativasarea comercialplazoleta de encuentroarea de bancas y mesaspinaterozona bbq  mesascancha de mini futbolcancha voleibol playeroparque de perrosgimnasio al aire libretrotapista de 1km mundo tetrix desafia imaginacion y estimula la inteligencia de los pequenos de la casaarea comercialfuente interactivajuegos infantiles para todas las edadesplazoleta de encuentrocancha de usos multiplescancha de futbol con pasto sinteticomesas de ping pongandadoreszona de descanso y relajacion zona de la tecnologia ofrece un entorno para trabajar hacer tareas o jugar con amigos aprovechando el internet inalambrico y el aire librearea de internet con mesas y bancasarea jardinada de encuentrosandadoresdivididos en 84 condominios de 3 niveles cada uno con 12 departamentosprototipo nive5171 m2 de area 2 recamaras 1 bano completo sala cocina comedor patio de serviciose aceptan creditos infonavit fovissste y bancariosprecio de unidad en 3er nivel fotos corresponden a departamento muestra las unidades no incluyen muebles,,1215000.0,60896.0,2024-11-30,D1,2023-04-19,475,15,2024-08-08,,,23365.384615384617,23823.529411764706,5.0,2.0,"{'completos': 0, 'medios': 0}",0,0,1.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,140
2155000.0,MXN,"CASA EN VENTA EN IZAMAL, ZONA ALTAVELA NAYARIT",76,83,2024-03-25,Casa,1,2,1,1,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-d3e245c38649-10025-5ae1b755-a235-3813,wiggot pnronasel fracccionamiento izamal se ubica en la zona de altavela misma que actualmente se ha consolidado en dicha zona se cuenta con servicios hospitalarios y educativos asi como areas comerciales y tiendas de convenienciaizamal contara con 120 casas con 3 prototipos diferentes pame muma y cami por el momento solo tenemos disponible el modelo camiel proyecto ofrece caseta con acceso controlado con pluma casa club con terraza techada amplia alberca central con chapoteadero pinatero juegos infantiles areas verdes recreativosamenidades compartidas con zitadelaparque interactivo el parque interactivo cuenta con muchas opciones para ejercitarse y jugar a lo grande entre ellas cancha de minifutbol voleibol playero plazoleta de encuentro parque de perros area de bancas y mesas gimansio al aire libre trotapista de 1km zona bbq pinatero area comercial oficinas administrativas entre otrasmundo tetrix el mundo tetrix que desafia imaginacion y estimula la inteligencia de los pequenos de la casa con muchas opciones puedes encontrar area comercial fuente interactiva juegos infantiles para todas las edades plazoleta de encuentro cancha de usos multiples cancha de futbol con pasto sintetico mesas de pingpong andadores zona de descanso y relajacionzona de la tecnologia la zona de la tecnologia que ofrece un entorno para trabajar hacer tareas o jugar con amigos aprovechando el internet inalambrico y el aire libre cuenta con mesas y bancas area jardinada de encuentros y andadorescasa modelo camiterreno de 45m frente x 17m fondo8359 m2 de construccion2 niveles 2 recamaras 1  banos sala comedor cocina con tarja amplia alacena patio de servicio 2 opciones de fachada a elegiropcion de equipamiento con costo extra closets canceles de bano aires acondicionados herreria alacena cocina integral con cubierta de granito equipada con estufa 6 quemadores y campanaprecio corresponde a casa 2306 precio sujeto a disponibilidad,2306.0,2155000.0,108009.0,2024-11-30,C2,2024-03-25,134,4,2024-08-08,,,28355.263157894737,25963.85542168675,120.0,2.0,"{'completos': 0, 'medios': 0}",0,0,1.5,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,141
3530000.0,MXN,DEPARTAMENTO EN VENTA EN EL FIRMAMENTO CON ROOFTOP,100,140,2023-11-21,Departamento,1,2,2,0,No,"Rincón del Cielo, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-1ef0e350c075-a372-3a0fee1b-a661-395f,wiggot pzjzin1unidad de entrega inmediata disponibleel firmamento es un proyecto que se encuentra dentro de la zona de valle dorado ingresando por av valle de tlaxcala cerca de la plaza lago real la cual cuenta con walmart cinepolis burguer king bancos y muchos giros de negocios mas ademas la nueva tienda casa leysu ubicacion te permite un traslado rapido y seguro hacia cualquier punto de la zona para facilitar la rutina diaria o disfrutar de la vida social y cultural de puerto vallarta y bahia de banderas tambien tienes la facilidad de ir a las playas mas cercanas de nuevo vallarta o buceriasproyecto general 3 clusters 294 departamentos 1 ingreso compartidocluster 1  96 unidadescluster 2  108 unidadescluster 3  90 unidadesactualmente se tiene disponible 1 unidad para la venta en el cluster 2 prototipo unico en nivel 3 con penthouse10009 m2 de construccion2 recamaras con closet2 banos completos con cubierta de marmol y vidrio templado en canceleriasala comedorcocina integral con barra de granitoterrazabalconcuarto de lavadocloset de blancos1 cajon de estacionamientopenthouse en 3er nivel4061 m2 de terrazacon vista a la albercapergoladobarra de servicioel nuevo cluster ofrece la certeza y respaldo que las etapas anteriores han consolidado en el mercado y por otro lado sus amenidades se adaptan a la vida actual y permiten descansar vivir trabajar o vacacionar desde casa con la maxima comodidadamenidadescasa club contaras con una hermosa terraza que permite disfrutar del calido clima de la ciudad equipada con paneles solares que promueven la sustentabilidad gimnasio barra de servicios de granito y bar todo lo necesario para disfrutar de interminables tardes de diversionpool deck disfrutaras de una amplia alberca chapoteadero y asoleaderos humedos para que cualquier miembro de la familia disfrute de un respiro en medio de la rutinahamaca land descubriras un espacio impregnado de tranquilidad en donde se podra leer descansar o incluso trabajar gracias a sus instalacionesbarbecue zone te luciras con tus invitados con las instalaciones totalmente equipadas y listas para disfrutar de un momento alegre y de convivencia con tus seres queridosairbnb locked and ready los departamentos se entregan con un sistema de acceso digital manejable desde aplicaciones moviles que hace que las estancias aqui sean mas seguras y las rentas mucho mas practicaspet parkgimnacioacceso controlado las 24 horasmas de 5000m2 de areas verdesprecio corresponde a la torre 45 unidad fapartado de 10000000se aceptan creditos desde un 20 de engancheno incluyen muebles mostrados en los renders,,3530000.0,176925.0,2024-11-30,A2,2023-11-21,258,8,2024-08-08,,,35300.0,25214.285714285714,3.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,rincon del cielo,bahia de banderas,nayarit,,rincon del cielo,63735.0,Venta,142
7377575.0,MXN,Departamento en venta en Los Tigres Nuevo Vallarta,71,71,2024-03-26,Departamento,1,1,1,1,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-26e8d371eed6-d9c-b087cbe0-83f8-31a9,wiggot po4ugxqbalica es un proyecto que se ubica dentro del desarrollo los tigres residencial en nuevo vallarta uno de los mejores lugares de bahia su ubicacion te permite tener cerca las playas junto a una gran variedad de atracciones cercanas como campos de golf marina centro comerciales centros medicos corredores gastronomicos entre otros como el parque de vidantabalica cuenta con amenidades y espacios de bienestar de uso exclusivo para sus residentes alberca exclusiva de balica contara con diferentes albercas de estilo moderno y un areas lounge para relajartejacuzzi contara con un relajante jacuzzi ubicado en el centro de una alberca circular brindandote un espacio para desconectar y disfrutar de un ambiente tranquilo y relajanteterraza bbq contara con un area de terraza bbq un espacio perfecto para disfrutar de una deliciosa comida al aire libre mientras compartes momentos especiales con amigos familiares y vecinosademas brinda acceso al complejo residencial el tigre el cual tiene instalaciones de primer nivel y experiencias unicas de entretenimiento y recreacionclub social y deportivo se trata de un club exclusivo disenado para los habitantes de la comunidad que ofrece diversas actividades sociales y una variedad de propuestas de interes general como canchas de tenis salon de spinning y maspiscina semiolimpica la piscina semiolimpica de los tigres residencial cuenta con un carril de nado esta disponible tanto para quienes buscan divertirse como para aquellos que desean entrenar con un enfoque mas profesionalareas de recreacion y juegos infantiles juegos interactivos para que los mas pequenos de la familia tengan en su dia a dia actividades saludables y mucha diversionpet park este espacio esta especialmente disenado para que los duenos de mascotas puedan pasear con tranquilidad y seguridadlos departamentos de balica estan equipados con lo ultimo en tecnologia incluyendo el asistente de voz echo dot 4 generacion camaras de seguridad control de iluminacion cerraduras electronicas y mucho mas para brindar una experiencia de vida segura y comodatambien cuentan con cocinas equipadas con tarja y monomando de alta calidad en acabado negro mate los acabados de la cocina pisos y muros en balica estan disenados con materiales como concreto lavado marmol y muros de piedra estos en colores terrosos y neutros que inspiran calma y tranquilidad y ademas brindan durabilidad y estetica a los espacios interiores y exteriores de las viviendasen los banos se incluyen accesorios como toalleros y sanitarios ceramicos tipo one piece con tapa de cierre lento ademas se instalan monomandos y regaderas con los mismos acabados brindando un aspecto uniforme y elegante en todo el hogarel anuncio corresponde a la unidad 303 prototipo 1 de 1 recamara y 15 banos de la torre a con vista a la calleprecios sujetos a disponibilidad y cambios por parte del desarrollador,,7377575.0,369766.0,2024-11-30,S2,2024-03-26,133,4,2024-08-08,,,103909.50704225352,103909.50704225352,4.0,1.0,"{'completos': 0, 'medios': 0}",0,0,1.5,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,143
850000.0,MXN,CASA EN VENTA EN PARAISO VALLARTA,60,43,2023-06-15,Casa,1,2,1,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-6c520a473be-7a12-7d96ca1-80e1-3525,wiggot pf8dqaeya tenemos disponibilidadfraccionamiento paraiso vallarta se ubica a pocos minutos del crucero de mezcales paraiso vallarta te ofrece casas unifamiliares de 1 nivel con opcion a crecimiento a futuro prototipo palma de 2 recamaras y 1 bano patio de servicio y 1 estacionamiento las casas se entregan con vitropiso y tarjael fraccionamiento se fue desarrollando por etapas por lo tanto esta muy habitado y cuenta con tiendas de abarrotes ferreterias jardin de ninos escolar areas verdes y un area con cancha de usos multiples y servicio de transportelas casas se encuentran dentro de andadores con estacionamiento por separado en la zona actualmente se estan desarrollando complejos de casas izamal desde 1935000 y departamentos zitadela con precios desde 1090000000precio publicado corresponde al prototipo palma en andadorfotos solo de referecia de etapa ya entregada no incluye herreria,1090000000.0,850000.0,42602.0,2024-11-30,E3,2023-06-15,419,13,2024-08-08,,,14166.666666666666,19767.441860465115,1.0,2.0,"{'completos': 0, 'medios': 0}",0,0,1.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,144
4600000.0,MXN,Casa Nueva en Rincon del Cielo,90,121,2024-07-10,Casa,1,3,2,0,No,"Rincón del Cielo, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-f58887d94b47-8b8c-1909b07-9b97-721a,la propiedad se ofrece totalmente amueblada y equipada sala comedor cocina integral con barra de granito 3 recamaras  asi como algunos adicionales aires acondicionados en todos los espacios inverter persianas polarizado ceramico transparente proteccion de policarbonato en cochera y teja en el patio trasero gabinetes adicionales para despensa en cocina y muchas otras cosas massiente vivir en armonia corales residencial 2 es un proyecto diferente y su magnifica ubicacion a tan solo 10 minutos de la playa acceso por vialidades rapidas cerca plazas comerciales bancos hospitales escuela iglesia comercio restaurantes en el desarrollo disfrutaras de sus areas comunes como casa club con alberca jacuzzi area de juegos para ninos para convivir con tu familia y amigos disfruta mas tiempo con tu familia en un lugar  con seguridad y tranquilidad                av heroes de nacozari no 600 int l2 centro bucerias bahia de banderas nayarit,,4600000.0,230553.0,2024-11-30,S1,2024-07-10,29,0,2024-08-08,,,51111.11111111111,38016.52892561984,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,2.0,rincon del cielo,bahia de banderas,nayarit,,rincon del cielo,63735.0,Venta,145
3650000.0,MXN,Casa Corales 1,90,110,2024-07-16,Casa,1,3,2,0,No,"Rincón del Cielo, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-5ce9dc766e4e-5b3-190ba05-b3ee-7b53,la propiedad se encuentra en corales residencial 1 la cual cuenta con amplios espacios en sala comerdor con ventanales de cristal de piso a techo asi como hermosa cocina integral totalmente equipada con suficientes gabinetes para guardar tu despensa y utensilios de cocina tambien incluye barra de granito tarja doble con su monomando flexible estufa y una discreta campana que se combina con los gabinetes superiores otros acabados a considerar son cristal templado en regaderas granito sobre gabinetes de lavamanos en todos los banos la propiedad no incluye los muebles en el precio pero si hay algun interes es posible negociarlos en la propuesta en el equipamiento se incluyen los aires acondicionados y ventiladores de techo ya instalados persianas blackout en ventanas asi como cisterna con su bomba presurizadora para mantener constante presion en todas las salidas de agua la casa cuenta ya cuenta en patio con alfombra de pasto sintetico asi como herreria de proteccion su ubicacion permite tener una hermosa vista desde la recamara principal al jardin principal de la alberca y casa club si deseas de un espacio de mayor tranquilidad y relajacion podras disfrutar de su area de jacuzzi o convivir con los mas pequenos del hogar en su area de juegos para ninos y para mayor seguridad cuenta con alfombra de pasto sintetico para quienes simplemente desean pasar una agradable tarde en compania canina tenemos un parque exclusivo para mascotas av heroes de nacozari no 600 int l2 centro bucerias bahia de banderas nayarit,,3650000.0,182939.0,2024-11-30,A2,2024-07-16,23,0,2024-08-08,,,40555.555555555555,33181.818181818184,1.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,rincon del cielo,bahia de banderas,nayarit,,rincon del cielo,63735.0,Venta,146
10500000.0,MXN,Casa en  Club de Golf Flamingos,489,176,2023-10-22,Casa,1,3,2,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-c08ee244421e-4f16-e3603b8f-91cb-3ae1,ubicada dentro de flamingos golf residencial                     la propiedad tiene una maravillosa vista al campo de golf una zona  para vivir en familia o pareja disfrutando de los hermosos atardeceres y el privilegio de vivir dentro de una zona tranquila y segura se encuentra a unos pasos de la alberca comun y areas verdesa minutos de todos los servicios escuelas transporte asi como una gran variedad de comercios cuenta con amplios espacios y lista para acondicionarla a tu gusto a pocos minutos del mar esto hace de esta propiedad una excelente opcion de inversion y descansono esperes mas y aprovecha esta increible oportunidad de tener tu propio hogar en un lugar tranquilo y seguro ven a visitar esta casa hoy mismo y descubre todo lo que tiene para ofrecerteav heroes de nacozari no 600 int l2 centro bucerias bahia de banderas nayarit,,10500000.0,526263.0,2024-11-30,S3,2023-10-22,287,9,2024-08-08,,,21472.39263803681,59659.09090909091,600.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,147
2800000.0,MXN,"Casa en venta en Terralta II, Bucerias",90,89,2024-06-14,Casa,1,3,2,0,No,"Terralta II, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-bcc8722f878f-e4d3-1901544-8b4d-72c5,encantadora casa de dos pisos en venta con tres recamaras y dos banos esta casa tiene muchisimo potencial anade un toque moderno a la cocina para crear un espacio elegante y funcional la propiedad cuenta con un patio trasero privado ideal para un area de asador o jardin con espacio de estacionamiento para dos vehiculos al frente esta residencia se encuentra en la segura comunidad privada de terralta ii a 15 minutos caminando de la playa ademas esta cerca de una plaza comercial con negocios y restaurantes disfruta de seguridad las 24 horas ambiente super seguro familiar con alta plusvaliaav heroes de nacozari no 600 int l2 centro bucerias bahia de banderas nayarit,,2800000.0,140337.0,2024-11-30,B2,2024-06-14,55,1,2024-08-08,,,31111.11111111111,31460.674157303372,15.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,terralta ii,bahia de banderas,nayarit,,terralta,63732.0,Venta,148
882000.0,USD,"Departamento en Venta en Puerto Vallarta, 3 Recámara, 3.5 Baños",19806,19806,2023-10-14,Departamento,2,3,3,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-b00362700735-3238-5823a9d2-b415-3251,en epocas de crisis invierte en bienes raices espectacular departamento en venta 3 recamaras 35 banos en narval riviera nayaritespectacular condominio ubicado en blvd riviera nayarit 368 bahia de banderas bucerias entre puntademita y nuevonayarit antes nuevo vallarta nayarit mexico  narval norte justo en el oceano pacificoa solo media hora del aeropuerto de puertovallarta17556 m2  3 recamaras tres banos y medio cuarto de lavado independiente amplia terraza dos estacionamientos subterraneoslas mejores vistas desde esta unidad en todo el edificioimpuestos prediales menores a 587258 pesos el mantenimiento es de solo 29 pesos por m2 en total 509224 pesos mensuales mas agua y luzel edificio ofrece seguridad las 24 horas un administrador de propiedad en el lugar una piscina un spa un gimnasio y un restaurantela unidad tiene solo dos anos y nunca se ha alquiladose puede vender amuebladoamenidades beach access elevator garden gym pool security guard spa steam room 24 hours securitycomunicate con nostros para mas informacion,587258.0,17597659.0,882000.0,2024-11-30,E3,2023-10-14,295,9,2024-08-08,,,888.5014137130163,888.5014137130163,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,3.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,149
362799.0,USD,Departamentos en venta Alamar La Cruz de Huanacaxtle,0,95,2024-06-09,Departamento,1,1,2,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-246293839973-1f5c-18ffac6-9008-712e,condominios de lujo que ofrecen vistas espectaculares al oceano y la selva por encontrarse en la cima de la montana y que  se aprecian desde el interior del  por su diseno abierto de la cocina la sala y comedor la cocina de estilo contemporaneo equipada con electrodomesticos modernos en la terraza el lugar privilegiado para disfrutar de hermosos atardeceres a 5 minutos de la cruz de huanacaxtle y a 10 minutos de bucerias 40 minutos del aeropuerto internacional de puerto vallarta un paraiso como tu hogar o para vacacionar   desde 1 recamara 2 banos sala comedor cocina integral aire acondicionado estacionamiento elevador preventa consultar precio y disponibilidad los precios pueden variar sin previo avisoprecios mostrados en dolares americanos usd precio final puede pactarse en pesos mxn segun el tipo de cambio interbancario de banco de mexico del dia que se presenta la oferta the condo has  from 1 bedroom  2 bathrooms living room dinning room integral kitchen air conditioning parking lot elevatorluxury condominiums that offer spectacular views of the ocean and the jungle for being on the top of the mountain and that are appreciated from the inside of the open plan of the kitchen living room and dining room the contemporary style kitchen equipped with modern appliances on the terrace the privileged place to enjoy beautiful sunsets 5 minutes from la cruz de huanacaxtle and 10 minutes from bucerias 40 minutes from the puerto vallarta international airport a paradise like your home or to vacation presale check price and availability the prices can vary without noticeprices shown in us dollars usd final price can be agreed in pesos mxn according to the banxico interbank exchange rate on the day the offer is submitted easybroker id ebnz7305,,7238564.0,362799.0,2024-11-30,E1,2024-06-09,60,1,2024-08-08,,,inf,76195.41052631578,5.0,1.0,"{'completos': 0, 'medios': 0}",0,0,2.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,150
1585000.0,MXN,"Casa en  Palma Real, San Vicente, Bahía de Banderas, Nayarit",108,81,2024-08-08,Casa,1,3,2,0,No,"San Vicente, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-450a2db7e141-6a0a-190f7c0-8d17-796d,ubicada en la encantadora zona de bahia de banderas en san vicente esta hermosa casa de tres recamaras y dos banos y medio ofrece el refugio perfecto para tu familia la sala y el comedor son espacios amplios e iluminados ideales para reuniones y momentos especiales ademas un patio muy amplio te espera ideal para disfrutar al aire libre ya sea para relajarte jugar o celebrar con amigos y familiares   tu nuevo hogar en san vicente te esta esperando  agenda tu cita        av heroes de nacozari no 600 int l2 centro bucerias bahia de banderas nayarit,,1585000.0,79441.0,2024-11-30,D3,2024-08-08,0,0,2024-08-08,,,14675.925925925925,19567.9012345679,600.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,san vicente,bahia de banderas,nayarit,,san vicente,63737.0,Venta,151
12914000.0,MXN,Departamento en venta a pie de playa Bucerias,0,151,2024-06-09,Departamento,1,2,2,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-93dd1b9e8bf0-fa15-18ffac5-af35-747c,departamentos en preventa frente al mar arama bay reinventa las emociones de tener una vida frente a la playa en bucerias  destino de clase mundial para los deportes de windsurf impresionantes vistas al mar con los magicos atardeceres de la bahia de banderas a tan solo 20 minutos  del aeropuerto de puerto vallarta preventa consultar disponibilidad y precio los precios pueden variar sin previo aviso departamentos desde1 recamara1 banoarama bay reimagines the emotions of having a beachfront life in bucerias the worldclass destination for windsurf sports  stunning ocean views featuring the magical banderas bay sunsets just 20 minutes from the vallarta international aiport presale consult availability and prices prices can vary without notice units from1 bedroom1 bathroom easybroker id ebnl3002,,12914000.0,647254.0,2024-11-30,L1,2024-06-09,60,1,2024-08-08,,,inf,85523.17880794701,20.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,152
