id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Estado,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,Colonia,CP,ubicacion,url,descripcion
79,E2,520000,520000,28924.98,2024-09-18,CASA EN VENTA TULANCINGO HIDALGO,120,240,4333.333333333333,2166.6666666666665,2023-05-05 00:00:00,16,2024-09-18,Casa,Venta,2,4,2,0,2.0,No,Lomas de Progreso,,"Lomas de Progreso, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-164b00fed1ad-5af1-9809fced-b47e-3231,"Hermosa casa muy bien ubicada en zona tranquila y de facil acceso. Está propiedad es de ""REMATE BANCARIO"", lo que te permite adquirirlas muy por debajo de su valor comercial.No se pueden ver por dentro hasta la entrega.SIN CREDITO ( infonavit,fovissste o bancario)ENTREGA EN 9 MESESSe acepta ÚNICAMENTE PAGO DE CONTADO, CESIÓN DE DERECHOS ANTE NOTARIO PÚBLICO.""TRAMITE BAJO CONTRATO""""Nos especializamos en remates bancarios, te asesoramos desde el inicio y hasta la entrega de tu propiedad"""
80,D2,1290000,1290000,71756.19,2024-09-18,"Casa en Col. 20 de noviembre, Tulancingo de Bravo, Hidalgo",120,190,10750.0,6789.473684210527,15 dic. 2023,9,2024-09-18,Casa,Venta,1,4,3,0,3.0,No,20 de Noviembre,,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a1cf0b934e6e-30bf-1313e532-9cf5-40e4,"La Colonia cuenta con todos los servicios, transporte público, escuelas públicas y privadas (de educación básica) a15 minutos del centro de Tulancingo, tiene cerca: parques, farmacias, salones de fiestas, tiendas locales, venta de alimentos preparados y de abasto. La casa de 2 niveles cuenta con:Planta baja:Estancia.1 recámara amplia.Sala.Comedor.Cocina.Patio de servicio con piso de loseta.1 baño completo.Planta alta:1 recámara principal con closet, baño completo, terraza y estudio.2 recámaras secundarias con closet.1 baño completo.Cuarto de guardado.Amenidades:Calentador solar.Tanque estacionario.Pregunta por la forma de pago.*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
81,B2,2900000,2900000,161312.37,2024-09-18,"Una casa perfectamente diseñada en la mejor ubicación de Tulancingo, La Morena",120,154,24166.666666666668,18831.16883116883,2023-11-16 00:00:00,10,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Conjunto Habitacional Los Mesones,,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f1d9f7d3a1ab-c9e6-ef7f900e-b973-4d71,"¡Bienvenido al hogar de tus sueños en la prestigiosa zona de La Morena! Esta casa única de dos niveles se encuentra una ubicación privilegiada que ofrece comodidades excepcionales y en Privada acceso automatizado para tu tranquilidad. Imagina vivir en una de las áreas de mayor plusvalía de la Ciudad, rodeado de todo lo que necesitas. Esta casa está estratégicamente ubicada cerca de escuelas, hospitales, restaurantes, zonas comerciales y el encantador Centro Histórico de la Ciudad, ""La Floresta"". Además, su proximidad a vías rápidas y la salida hacia destinos clave como CDMX, Pachuca, Huasca y Tuxpan facilitan tu movilidad. La distribución cuidadosamente planificada de esta casa garantiza un estilo de vida cómodo y funcional. En la planta baja, te recibirá un garaje cerrado para dos autos, seguido de un vestíbulo que da paso a una sala luminosa y un comedor. El baño de visitas añade un toque de conveniencia, mientras que la cocina, equipada con una amplia alacena, te invita a deleitar tus sentidos. Disfruta del aire fresco en el patio de servicio y el hermoso jardín que complementa la casa. Sube al segundo nivel, donde un vestíbulo te guía hacia dos recámaras secundarias, compartiendo un baño completo. La recámara principal, un verdadero refugio privado, cuenta con terraza, un vestidor y baño completo para tu comodidad y privacidad. Esta casa viene equipada con todo lo que necesitas para vivir de manera práctica y lujosa. Disfruta de la tranquilidad que brinda la cisterna, la funcionalidad de la cocina integral, la conveniencia de una amplia alacena y el confort del calentador de paso para tres servicios. Los clósets en todas las recámaras ofrecen un amplio espacio de almacenamiento, mientras que el doble lavabo en la recámara principal agrega un toque de elegancia. Los canceles en los baños de la planta alta, el tinaco y el tanque estacionario son solo algunas de las características que hacen de esta casa un hogar completo. No dejes pasar la oportunidad de ser dueño de esta residencia única en su clase. ¡Contáctanos ahora para programar una visita y descubrir cómo esta casa puede convertirse en tu refugio perfecto en Tulancingo! Vive la vida que mereces en ""La Morena""."
82,B2,2900000,2900000,161312.37,2024-09-18,"Casa de 3 recámaras en Privada Riva Palacio, La Morena Tulancingo Hgo",120,150,24166.666666666668,19333.333333333332,2023-10-31 00:00:00,10,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bfb49856282a-e531-99e14565-8dd0-47ce,"Privada ""Riva Palacio"" pertenece a Col. La Morena, zona con excelente plusvalía se ubica a solo 5 min. del centro de Tulancingo, central de autobuses y a 3 min. de la central de abastos. Tiene acceso a la carretera Tulancingo-Pachuca. En la zona encontrarás todos los servicios a tu alcance para las necesidades básicas de tu hogar, tiendas locales, tiendas de auto-servicio, panaderías, restaurantes, lavanderías, Oxxo y a 5 min. de bodega Aurrera.La casa de 2 niveles cuenta con:Sala.Comedor.Cocina integral equipada.Alacena.1 medio baño.1 recámara principal con vestidor, terraza y 1 baño completo.2 recámaras con clóset.1 baño compartido.Patio de servicio.Estacionamiento para 2 autos.Cisterna.Calentador solar.Tanque estacionario.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
83,E2,550000,550000,30593.73,2024-09-18,"CASA EN VENTA VICENTE GUERRERO, TULANCINGO HIDALGO MJH",125,205,4400.0,2682.9268292682927,2023-11-27 00:00:00,9,2024-09-18,Casa,Venta,2,3,2,0,2.0,No,Vicente Guerrero 1ra Sección,,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f2a6b856db06-fa8c-631f5c75-a8f9-4af2,"Citas e informes: María José HernándezCel 55,39513946	¡Única oportunidad de tener tu casa!Hermosa casa en zona de excelente plusvalía, cerca de escuelas, hospitales, centros comerciales y fácil acceso a principales vías de comunicación. ¡Excelente costo, ubicación y distribución!Citas e informes: María José HernándezCel 55,39513946	•  No es posible el uso de créditos. •  Firma de contrato ante notario públicoEmpresa líder en administrar, recuperar y comercializar cartera vencida de las principales instituciones bancarias.Citas e informes: María José HernándezCel 55,39513946"
84,C1,1930000,1930000,107356.16,2024-09-18,"CASA EN VENTA EN PRIVADA VICTORIA, EN MEDIAS TIERRAS, TULANCINGO",125,144,15440.0,13402.777777777777,21 abr. 2023,16,2024-09-18,Casa En Fraccionamiento,Venta,1,3,2,0,2.0,No,Medias Tierras,,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8251aff19fca-ef3-5d8fb87-b771-3968,"CASA EN VENTA EN PRIVADA VICTORIA.Col Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, preparatoria y universidad de la UAEH, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec.La casa cuenta con:Planta baja:  Sala.  Cocina integral.  Comedor.  1/2 baño.  Jardín trasero.  Cuarto de lavado.  Estacionamiento para 2 autos.Planta alta:  3 recámaras.  Recámara principal con tina de baño y vestidor.  Recámaras secundarias con clóset.  1 baño.AMENIDADES  Escaleras con huellas de madera.  Barandal de cristal templado.  Tanque estacionario.  Calentador de paso.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
85,E3,895000,895000,49784.33,2024-09-18,"Casa en Venta Col. Lomas del Progreso, Tulancingo, Hidalgo",129,260,6937.984496124031,3442.3076923076924,4 dic. 2023,9,2024-09-18,Casa,Venta,2,3,3,0,3.0,No,Lomas de Progreso,,"Lomas de Progreso, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1317b748069a-fb8e-bd5e2fcc-a682-4496,"Casa en Venta Col. Lomas del Progreso, Tulancingo, Hidalgo¡¡INMEJORABLE OPORTUNIDAD! ¡RECUPERACIÓN BANCARIA !!!!Ubicación: OBSIDIANA, LOMAS DEL PROGRESO, TULANCINGO, HIDALGO¡¡INMUEBLE EN REMATE CON GRAN PLUSVALIA!AMPLIA, EN ZONA CÉNTRICA , OXXOS, FARMACIAS, TIENDAS HOSPITALES EN VIAS ALTERNAS RESTAURANTES CERCANOS DATE LA OPORTUNIDAD DE INVIERTIR EN TU PATRIMONIO.Acerca de Nosotros- Somos una empresa líder en Remates Bancarios en México.- Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles.- Tenemos la mejor opción para ti.- Solo pagos de contado en dos exhibiciones.*No se acepta ningún tipo de crédito.SOMOS GRUPO ANTHAMSomos una empresa legalmente establecida dedicada a la intermediación inmobiliaria, comercización de inmuebles, venta de cesiones de derechos con garantía hipotecaria, entre otros.NUESTRA MISIÓNProteger el patrimonio de nuestros clientes, ayudando a cumplir sus metas y sueños de adquirir un inmueble en la zona que siempre desearon a un excelente precio.NUESTRA VISIÓNColocarnos entre las mejores empresas inmobiliarias a nivel nacional otorgando garantías claras y bajo contrato, para así mismo ser y seguir siendo la mejor opción para nuestros actuales y futuros cliente.Preguntas para la inmobiliaria"
86,E3,799000,799000,44444.34,2024-09-18,"Casa con terreno excedente, Col La ponderosa, Tulancingo Hidalgo",133,55,6007.518796992481,14527.272727272728,15 dic. 2023,9,2024-09-18,Casa,Venta,1,2,1,0,1.0,No,Tulancingo de Bravo,,"Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2245174a23f8-5100-c8300c89-ad9c-408c,"CASA ECONÓMICA EN TULANCINGO, COL LA PONDEROSA La Ponderosa se ubica en la zona de Jaltepec dentro de un fraccionamiento tranquilo donde tu familia estará segura. En la zona tendrás acceso fácil a tiendas de primera necesidad, farmacias, escuelas de nivel básico y media superior y transporte público. El centro de Jaltepec se ubica a 5 min. y el centro de Tulancingo a 20 min. Casa de un nivel con posibilidad de crecimiento. La casa cuenta con:Estacionamiento para 1 auto.Espacio para un pequeño jardín.Sala.Comedor.Cocina.2 recámaras.Baño completo.Patio de servicios.Alcoba.Protecciones en ventanas Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
87,E3,771000,771000,42886.84,2024-09-18,"HERMOSA CASA EN VENTA UBICADA EN LA JOYA, PUEBLA..",140,168,5507.142857142857,4589.285714285715,15 ene. 2024,8,2024-09-18,Casa,Venta,2,4,2,0,2.0,No,Vicente Guerrero 1ra Sección,,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5686ca75c36-b432-5931ece9-84c8-1237,"¡¡INMOBILIARIA GACAVA PONE A LA VENTA LA CASA DE TUS SUEÑOS!!ATRACTIVO PRECIO Y CON EXCELENTE PLUSVALÍA YA ADJUDICADA --DATE LA OPORTUNIDAD DE ADQUIRIR ESTA BONITA PROPIEDAD DE UNA MANERA FÁCIL.--INVERSIÓN Y ENTREGA 100% GARANTIZADA BAJO CONTRATO O TE DEVOLVEMOS TU INVERSIÓN --PAGO CON RECURSOS PROPIOS --NO PONGAS EN RIESGO TU PATRIMONIO ACUDE CON LOS EXPERTOS. PRECIO PROPIEDAD $771,000.00INVERSION DE $290,000.00METROS DE TERRENO 140 m2METROS CONTRUCCION  168 m2  CUENTA CON..4 3HABITACIONES,SALA,COMEDOR 2 BAÑOS2 ESTACIONAMIENTOSCOCINA EQUIPADAAREA COMUN(PROPIEDADES POR TIEMPO LIMITADO )*TE ASESORAMOS 24/7 *CONTACTAME O DÉJAME TU NÚMERO Y EN BREVE ME COMUNICO CONTIGO.¡¡¡ SERIEDAD, ÉTICA Y PROFESIONALISMO NUESTRO COMPROMISO CONTIGO!!!ASESOR CERTIFICADO: CESAR HERNANDEZVer teléfono Whatsapp"
88,E3,835000,835000,46446.84,2024-09-18,"Casa en Venta Col. La Morena, Tulancingo de Bravo, Hidalgo",140,140,5964.285714285715,5964.285714285715,10 ago. 2023,13,2024-09-18,Casa,Venta,1,3,2,0,2.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e34bd5879d4-99d7-c5e49891-8b18-4050,¡¡Excelente Oportunidad Venta de Casa!!REMATE BANCARIO La propiedad cuenta con excelente plusvalía por la zona en la que se encuentra. ¡¡¡¡Invierte seguro!!!Acerca de Nosotros:- Somos una empresa líder en Remates Bancarios en México.- Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles.- Tenemos la mejor opción para ti.- Solo pagos de contado en dos exhibiciones.*No se acepta ningún tipo de crédito.
89,E2,580000,580000,32262.47,2024-09-18,PRECIOSA CASA EN TULANCINGO HIDALGO OAHM,150,280,3866.6666666666665,2071.4285714285716,2023-11-23 00:00:00,9,2024-09-18,Casa,Venta,2,4,1,0,1.0,No,Rinconada La Morena,,"Fraccionamiento Rinconada La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-31c0d0c8c869-3288-13762b7d-982b-4ede,¡¡¡APROVECHA ESTA GRAN OPORTUNIDAD DE INVERSIÓN!!!PROPIEDAD EN RECUPERACIÓN BANCARIA.Protección legal durante todo el proceso.Firma de cesión de derechos ante notario público.Pago en dos exhibiciones.Garantía de entrega del inmueble por escrito.Solo pago de contado.Asesoría gratuita en nuestro Corporativo.Solicita información y agenda tu cita al Ver teléfono Whatsapp
90,,750000,750000,41718.72,2024-09-18,"CASA EN VENTA - COL. RINCONADA LA MORENA, TULANCINGO",150,180,5000.0,4166.666666666667,2023-10-02 00:00:00,11,2024-09-18,Casa,Venta,1,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1d94401d58d6-9c4d-e8ea114e-a7db-42c1,"¡ÚNICA OPORTUNIDAD DE TENER TU CASA!CASA EN VENTA - COL. RINCONADA LA MORENA, TULANCINGOHERMOSA CASA EN ZONA  CON EXCELENTE PLUSVALÍA, CERCA DE ESCUELAS, CLINICAS, HOSPITALES, CENTROS COMERCIALES Y BANCOS.FACIL ACCESO A PRINCIPALES VÍAS DE COMUNICACIÓN¡EXCELENTE COSTO, UBICACIÓN Y DISTRIBUCIÓN!INFORMES:LIC. JAVIER LOZANOWHATSAPP Ver teléfono WhatsappTORRE POLANCOGARANTÍAS- CONTRATOS NOTARIADOS- FACTURACION DE PAGOS- OFICINAS FISICAS NO VIRTUALES- PRECIOS POR DEBAJO DEL VALOR COMERCIAL- GRUPO LIDER EN EL MEDIO DE GARANTÍAS HIPOTECARIAS- NO ES POSIBLE EL USO DE CRÉDITOS, SOLO DE CONTADO CON RECURSOS PROPIOS- ENTREGA GARANTIZADA, NUESTRA EXPERIENCIA NOS RESPALDACITAS:LIC. JAVIER LOZANOWHATSAPP WhatsAppTORRE POLANCONO SE ACEPTAN CRÉDITOS ÚNICAMENTE RECURSOS PROPIOS."
91,C2,2200000,2200000,122374.9,2024-09-18,EXCLUSIVO FRACC. PEDREGAL DE SAN FRANCISCO TULANCINGO HGO.,150,159,14666.666666666666,13836.477987421384,21 abr. 2023,16,2024-09-18,Casa En Fraccionamiento,Venta,1,3,1,0,1.0,No,Tulancingo de Bravo,,"Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-449e66261448-8b10-e2cde429-9902-33e5,"GRAN OPORTUNIDAD CASA DOS PLATAS EN FRACC EXCLUSIVO PEDREGAL DE SAN FRANCISCO TULANCINGO HGOPRECIO $2,200,000.00La casa cuenta con:- 150 m2 de TERRENO.- 159 m2 de CONSTRUCCION.DISTRIBUCIONPLANTA BAJA- Sala- Comedor- Cocina (con cocina integral)- Área de lavado- Medio baño- Jardín- Estacionamiento para 2 autosPLANTA ALTA- Vestíbulo- 2 Recamara secundarias con closet- 1 baño de uso general- 1 recamara principal con baño completo y closetEste fraccionamiento te ofrece alta plusvalía, seguridad y excelente ubicación ya que se encuentra en la entrada de la ciudad, a tan solo 5 minutos de centro comercial y los bancos mas importantes."
92,A1,3300000,3300000,183562.35,2024-09-18,VENTA DE CASA RESIDENCIAL EN TULANCINGO DE BRAVO. HIDALGO,150,206,22000.0,16019.417475728156,29 ago. 2023,12,2024-09-18,Casa En Condominio,Venta,2,3,2,0,2.0,No,Tulancingo de Bravo,,"Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-51c5e20ec0a-808e-3d829e33-a871-4aca,"Excelente oportunidad de adquirir la casa de tus sueños.Casa residencial en complejo privado, conformada por 8 privadas, 9 casetas de vigilancia, acceso con tarjeta electrónica, bancos, escuelas a 10 min y a 700 mts de Centro Comercial, Plaza PatioSe aceptan créditos bancario, Infonavit, Fovisste y Pago de Contado."
93,E2,625000,625000,34765.6,2024-09-18,VENTA DE CASA EN TULANCINGO DE BRAVO EN HIDALGO,156,280,4006.4102564102564,2232.1428571428573,2024-02-07 00:00:00,7,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c9db711ba8b9-e613-86cfbc2e-97cc-47fa,"GRAN OPORTUNIDAD DE CASA CON BUENA UBICACION DENTRO DE COL. LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, ETC. EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS Y 2 LUGAR DE ESTACIONAMIENO."
94,E2,625000,625000,34765.6,2024-09-18,"HORTENCIA PROL. CLAVEL #108 LA MORENA SECC NTE B TULANCINGO DE BRAVO, HIDALGO",156,280,4006.4102564102564,2232.1428571428573,30 dic. 2023,8,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-411a18d207c1-ce0b-7c8885ca-8442-46f5,"GRAN OPORTUNIDAD DE CASA CON BUENA UBICACION DENTRO DE COL. LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, ETC. EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS Y 2 LUGAR DE ESTACIONAMIENTO"
95,E2,625000,625000,34765.6,2024-09-18,VENTA DE CASA EN TULANCINGO DE BRAVO HILDAGO DE LA COLONIA LA MORENA,156,280,4006.4102564102564,2232.1428571428573,1 ene. 2024,8,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fecb761aa60e-fe39-c1e902d5-a969-4211,"GRAN OPORTUNIDAD DE CASA CON BUENA UBICACION DENTRO DE COL. LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, ETC. EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS Y 2 LUGAR DE ESTACIONAMIENO."
96,E2,625000,625000,34765.6,2024-09-18,"VENTA DE CASA EN TULANCINGO DE BRAVO, HIDALGO, COLONIA LA MORENA",156,280,4006.4102564102564,2232.1428571428573,2023-11-13 00:00:00,10,2024-09-18,Casa,Venta,2,3,1,0,1.0,No,Unidad Habitacional La Morena,,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-49a72ba8f921-acd1-e2802dd4-a885-405f,"GRAN OPORTUNIDAD DE CASA CON BUENA UBICACION DENTRO DE COL. LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, ETC. EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS Y 2 LUGAR DE ESTACIONAMIENO."
97,,2250000,2250000,125156.15,2024-09-18,"Casa en Venta en Calle Tule,El Mirador .24-18",156,156,14423.076923076924,14423.076923076924,4 dic. 2023,9,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6fe62d74a2f3-497-ee562539-8311-3473,"Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento.24-18"
98,,2250000,2250000,125156.15,2024-09-18,"Casa en Venta en Calle Tule,El Mirador CV 24-18",156,156,14423.076923076924,14423.076923076924,4 dic. 2023,9,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9cf11e260f3b-ab21-929cf783-9525-359a,"Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento.CV 24-18"
99,,2250000,2250000,125156.15,2024-09-18,"Casa en Venta en Zempoala,El Mirador 24-18 AA",156,156,14423.076923076924,14423.076923076924,5 dic. 2023,9,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-17123abd82c1-5b7-7287fe47-937f-3aab,"MLS #24-18Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento."
100,,2250000,2250000,125156.15,2024-09-18,"Casa en Venta en Zempoala,El Mirador MG 24-18.",156,156,14423.076923076924,14423.076923076924,23 dic. 2023,8,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c939ae4d699f-ba5e-45716fd9-8ed3-3a64,"Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento.MLS #24-18"
101,,2250000,2250000,125156.15,2024-09-18,"Casa en Venta en Calle Tule,El Mirador  MG24-18",156,156,14423.076923076924,14423.076923076924,23 dic. 2023,8,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-79248c5b9d25-9f25-12570bd4-8ed0-3cb6,"Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento.MG24-18"
102,C3,2250003,2250003,125156.32,2024-09-18,"Casa en Venta en Zempoala,El Mirador RT 24-18.",156,156,14423.096153846154,14423.096153846154,4 dic. 2023,9,2024-09-18,Departamento,Venta,2,3,3,0,3.0,No,Veneto,,"Fraccionamiento Veneto, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-24dc1681355b-f89f-99dce9d6-af5a-4004,"Casa para estrenar en el nuevo Fraccionamiento ''La Reserva Residencial'' al sur de Pachuca, Hidalgo, fraccionamiento ubicado a solo 2 minutos de la carretera México-Pachuca. El fraccionamiento cuenta con acceso controlado y circuito cerrado, así como con salón de eventos, cancha de padel y cancha de fut 5. Precio sujeto a cambio sin previo aviso y de acuerdo a la disponibilidad.La casa cuenta con 3 habitaciones, la habitación principal con baño propio y walk in closet, así como 2 habitaciones secundarias que comparten baño, y dos lugares de estacionamiento.RT24-18"
